2017-12-10 20:26:14.140,2273,14504,37,3404,4232,3005,3229,1395,3626,2954,5000,9482,9482,15086,3413,2251,9901,8669,2251,1350,4730,4743,0
2017-12-10 20:26:14.860,2273,14598,40,3404,4232,3000,3229,1390,3631,2894,5000,9491,9492,15086,3413,1979,9617,8391,1979,1253,4601,4748,0
2017-12-10 20:26:15.596,2279,14044,43,3404,4232,3013,3229,1179,3841,2124,5000,9522,9523,13629,3085,1323,8950,7864,1323,1097,4114,4747,0
2017-12-10 20:26:16.300,2298,14504,45,3404,4232,3006,3229,915,4105,1438,5000,9544,9544,12579,1996,-500,7869,7012,0,0,3290,4079,0
2017-12-10 20:26:17.026,1356,14504,47,3404,4232,2970,3230,371,4633,0,5000,9607,9607,10479,1066,-500,6418,6001,0,0,2364,2903,0
2017-12-10 20:26:17.763,1074,14472,47,3404,4232,2993,3230,371,4638,0,5000,9617,9617,9954,902,-500,5889,5740,0,0,2142,2656,-59
2017-12-10 20:26:18.509,958,14472,47,3404,4232,3002,3230,371,4638,0,5000,9637,9638,9808,788,-500,5929,5662,0,0,2101,2780,-595
2017-12-10 20:26:19.246,898,14471,47,3404,4232,3000,3232,371,4638,0,5000,9626,9627,9731,754,-500,5669,5608,0,0,2074,2880,-700
2017-12-10 20:26:19.947,836,14630,45,3406,4232,2999,3233,366,4638,0,5000,9627,9627,9749,480,-500,3857,5626,120,976,2052,3088,120
2017-12-10 20:26:20.667,757,14423,42,3406,4232,2999,3233,366,4633,0,5000,9638,9638,9662,332,-500,2790,5596,89,718,2050,3035,89
2017-12-10 20:26:21.387,761,14504,40,3406,4232,2998,3234,366,4638,0,5000,9638,9638,9633,283,-500,3032,5577,231,1182,2044,3056,231
2017-12-10 20:26:22.091,758,14613,39,3406,4232,2998,3234,366,4638,0,5000,9647,9648,9633,312,-500,2524,5575,200,1152,2048,3034,200
2017-12-10 20:26:22.795,780,14535,39,3406,4232,3001,3234,366,4638,0,5000,9638,9638,9633,330,-500,2512,5553,108,882,2049,2994,108
2017-12-10 20:26:23.514,774,14503,39,3406,4232,3004,3234,366,4638,0,5000,9638,9638,9604,366,-500,3350,5546,217,1164,2047,3035,217
2017-12-10 20:26:24.238,782,14455,37,3406,4232,3008,3236,366,4633,0,5000,9647,9648,9633,384,-500,3045,5557,247,1189,2051,3041,247
2017-12-10 20:26:24.925,756,14598,32,3406,4232,3011,3236,366,4638,0,5000,9647,9648,9633,361,-500,3174,5536,530,1451,2044,3095,530
